categoria,ordem,isbn,titulo,autor,editora,cover_url,origem_url
Leitura Escolar (Ginásio),11,,O Escaravelho do Diabo,Lúcia Machado de Almeida,,,https://www.goodreads.com/book/show/6163301-o-escaravelho-do-diabo
Leitura Escolar (Ginásio),12,,Comédias para se Ler na Escola,Luis Fernando Verissimo,,,https://www.goodreads.com/book/show/2380073.Com_dias_para_se_Ler_na_Escola
Leitura Escolar (Ginásio),13,,O Rapaz Que Ñao Era de Liverpool,Caio Riter,,,https://www.goodreads.com/book/show/15178942-o-rapaz-que-ao-era-de-liverpool
Leitura Escolar (Ginásio),14,,A Marca de uma Lágrima,Pedro Bandeira,,,https://www.goodreads.com/book/show/3279291-a-marca-de-uma-l-grima
Leitura Escolar (Ginásio),15,,O Mistério da Casa Verde,Moacyr Scliar,,,https://www.goodreads.com/book/show/65748.O_Mist_rio_da_Casa_Verde
Leitura Escolar (Ginásio),16,,O Pequeno Príncipe,Antoine de Saint-Exupéry,,,https://www.goodreads.com/book/show/17695390-o-pequeno-pr-ncipe
Leitura Escolar (Ginásio),17,,Longas cartas para ninguém,Júlio Emílio Braz,,,https://www.goodreads.com/book/show/17997669-longas-cartas-para-ningu-m
Leitura Escolar (Ginásio),18,,Redações perigosas,Telma Guimarães Castro Andrade,,,https://www.goodreads.com/book/show/17670763-reda-es-perigosas
Leitura Escolar (Ginásio),19,,A Árvore que Dava Dinheiro,Domingos Pellegrini,,,https://www.goodreads.com/book/show/2913413-a-rvore-que-dava-dinheiro
Leitura Escolar (Ginásio),20,,Confissões de um vira-lata,Orígenes Lessa,,,https://www.goodreads.com/book/show/6558324-confiss-es-de-um-vira-lata
Leitura Escolar (Ginásio),21,,Uma Maré de Desejos,Georgina Martins,,,https://www.goodreads.com/book/show/21461601-uma-mar-de-desejos
Leitura Escolar (Ginásio),22,,O sofá estampado,Lygia Bojunga Nunes,,,https://www.goodreads.com/book/show/7636675-o-sof-estampado
Leitura Escolar (Ginásio),23,,Ciumento de carteirinha,Moacyr Scliar,,,https://www.goodreads.com/book/show/6885309-ciumento-de-carteirinha
Leitura Escolar (Ginásio),24,,Gulliver’s Travels,Jonathan Swift,,,https://www.goodreads.com/book/show/7733.Gulliver_s_Travels
Livros de Negócios com notas maiores de 4.30,3,,Breakthrough Advertising,Eugene M. Schwartz,,,https://www.goodreads.com/book/show/8662312-breakthrough-advertising
Livros de Negócios com notas maiores de 4.30,8,,Shoe Dog: A Memoir by the Creator of Nike,Phil Knight,,,https://www.goodreads.com/book/show/27220736-shoe-dog
Livros de Negócios com notas maiores de 4.30,9,,Expert Secrets: The Underground Playbook for Creating a Mass Movement of People Who Will Pay for Your Advice,Russell Brunson,,,https://www.goodreads.com/book/show/35254158-expert-secrets
Livros de Negócios com notas maiores de 4.30,10,,Sapiens: A Brief History of Humankind,Yuval Noah Harari,,,https://www.goodreads.com/book/show/23692271-sapiens
Livros de Negócios com notas maiores de 4.30,11,,Bad Blood: Secrets and Lies in a Silicon Valley Startup,John Carreyrou,,,https://www.goodreads.com/book/show/37976541-bad-blood
Livros de Negócios com notas maiores de 4.30,12,,The Mom Test: How to talk to customers & learn if your business is a good idea when everyone is lying to you,Rob Fitzpatrick,,,https://www.goodreads.com/book/show/52283963-the-mom-test
Livros de Negócios com notas maiores de 4.30,14,,Business Boutique: A Woman's Guide for Making Money Doing What She Loves,Christy Wright,,,https://www.goodreads.com/book/show/33255815-business-boutique
Livros de Negócios com notas maiores de 4.30,16,,"Red Notice: A True Story of High Finance, Murder, and One Man's Fight for Justice",Bill Browder,,,https://www.goodreads.com/book/show/22609522-red-notice
Livros de Negócios com notas maiores de 4.30,18,,A Lei do Triunfo,Napoleon Hill,,,https://www.goodreads.com/book/show/105232.Law_of_Success
Livros de Negócios com notas maiores de 4.30,20,,O Petróleo,Daniel Yergin,,,https://www.goodreads.com/book/show/169354.The_Prize
Livros de Negócios com notas maiores de 4.30,23,,O Plano de Marketing de 1 Página,Allan Dib,,,https://www.goodreads.com/book/show/41943000-the-1-page-marketing-plan
Livros de Negócios com notas maiores de 4.30,24,,Os Ensaios de Warren Buffett,Warren Buffett,,,https://www.goodreads.com/book/show/145565.The_Essays_of_Warren_Buffett_
Livros de Negócios com notas maiores de 4.30,27,,Lost and Founder: A Painfully Honest Field Guide to the Startup World,Rand Fishkin,,,https://www.goodreads.com/book/show/35957156-lost-and-founder
Livros de Negócios com notas maiores de 4.30,28,,A Template for Understanding Big Debt Crises,Ray Dalio,,,https://www.goodreads.com/book/show/41317431-a-template-for-understanding-big-debt-crises
Livros de Negócios com notas maiores de 4.30,29,,Never Split the Difference: Negotiating As If Your Life Depended On It,Chris Voss,,,https://www.goodreads.com/book/show/26156469-never-split-the-difference
Livros de Negócios com notas maiores de 4.30,30,,Storytelling with Data: A Data Visualization Guide for Business Professionals,Cole Nussbaumer Knaflic,,,https://www.goodreads.com/book/show/26535513-storytelling-with-data
Livros de Negócios com notas maiores de 4.30,32,,Wooden on Leadership: How to Create a Winning Organization,John Wooden,,,https://www.goodreads.com/book/show/43535.Wooden_on_Leadership
Livros de Negócios com notas maiores de 4.30,33,,A Dicotomia da Liderança,Jocko Willink,,,https://www.goodreads.com/book/show/38714388-the-dichotomy-of-leadership
Livros de Negócios com notas maiores de 4.30,38,,The Millionaire Fastlane: Crack the Code to Wealth and Live Rich for a Lifetime!,M.J. DeMarco,,,https://www.goodreads.com/book/show/18872437-the-millionaire-fastlane
Livros de Negócios com notas maiores de 4.30,39,,Building a StoryBrand: Clarify Your Message So Customers Will Listen,Donald Miller,,,https://www.goodreads.com/book/show/34460583-building-a-storybrand
Livros de Negócios com notas maiores de 4.30,40,,Launching a Leadership Revolution: Mastering the Five Levels of Influence,Chris Brady,,,https://www.goodreads.com/book/show/624022.Launching_a_Leadership_Revolution
Livros de Negócios com notas maiores de 4.30,41,,Manual de DevOps,Gene Kim,,,https://www.goodreads.com/book/show/26083308-the-devops-handbook
Livros de Negócios com notas maiores de 4.30,42,,Em Busca de Sentido,Viktor E. Frankl,,,https://www.goodreads.com/book/show/4069.Man_s_Search_for_Meaning
Livros de Negócios com notas maiores de 4.30,43,,The Go-Giver: A Little Story About a Powerful Business Idea,Bob Burg,,,https://www.goodreads.com/book/show/1873060.The_Go_Giver
Livros de Negócios com notas maiores de 4.30,44,,Profit First: A Simple System To Transform Any Business From A Cash-Eating Monster To A Money-Making Machine,Mike Michalowicz,,,https://www.goodreads.com/book/show/23948433-profit-first
Livros de Negócios com notas maiores de 4.30,48,,Nonviolent Communication: A Language of Life,Marshall B. Rosenberg,,,https://www.goodreads.com/book/show/71730.Nonviolent_Communication
Livros de Negócios com notas maiores de 4.30,49,,Competition Demystified: A Radically Simplified Approach to Business Strategy,Bruce C. Greenwald,,,https://www.goodreads.com/book/show/675146.Competition_Demystified
Livros de Negócios com notas maiores de 4.30,50,,Explosive Growth: A Few Things I Learned While Growing To 100 Million Users - And Losing $78 Million,Cliff Lerner,,,https://www.goodreads.com/book/show/36607149-explosive-growth
Livros de Negócios com notas maiores de 4.30,51,,Factfulness,Hans Rosling,,,https://www.goodreads.com/book/show/34890015-factfulness
Livros de Negócios com notas maiores de 4.30,52,,Equipes Brilhantes,Daniel Coyle,,,https://www.goodreads.com/book/show/33517721-the-culture-code
Livros de Negócios com notas maiores de 4.30,54,,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Camille Fournier,,,https://www.goodreads.com/book/show/33369254-the-manager-s-path
Livros de Negócios com notas maiores de 4.30,56,,O Mais Importante para o Investidor,Howard Marks,,,https://www.goodreads.com/book/show/10454418-the-most-important-thing
Livros de Negócios com notas maiores de 4.30,57,,Black Box Thinking: Why Some People Never Learn from Their Mistakes - But Some Do,Matthew Syed,,,https://www.goodreads.com/book/show/24611735-black-box-thinking
Livros de Negócios com notas maiores de 4.30,61,,High Output Management,Andrew S. Grove,,,https://www.goodreads.com/book/show/324750.High_Output_Management
Livros de Negócios com notas maiores de 4.30,62,,Basic Economics: A Citizen's Guide to the Economy,Thomas Sowell,,,https://www.goodreads.com/book/show/3023.Basic_Economics
Livros de Negócios com notas maiores de 4.30,63,,Prospecção Fanática,Jeb Blount,,,https://www.goodreads.com/book/show/26270465-fanatical-prospecting
Livros de Negócios com notas maiores de 4.30,66,,Go Pro - 7 Steps to Becoming a Network Marketing Professional,Eric Worre,,,https://www.goodreads.com/book/show/17876567-go-pro---7-steps-to-becoming-a-network-marketing-professional
Livros de Negócios com notas maiores de 4.30,67,,Write. Publish. Repeat. The No-Luck-Required Guide to Self-Publishing Success,Sean Platt,,,https://www.goodreads.com/book/show/19173266-write-publish-repeat-the-no-luck-required-guide-to-self-publishing-su
Livros de Negócios com notas maiores de 4.30,68,,Reinventing Organizations: A Guide to Creating Organizations Inspired by the Next Stage of Human Consciousness,Frederic Laloux,,,https://www.goodreads.com/book/show/20787425-reinventing-organizations
Livros de Negócios com notas maiores de 4.30,69,,The Making of a Manager: What to Do When Everyone Looks to You,Julie Zhuo,,,https://www.goodreads.com/book/show/38821039-the-making-of-a-manager
Livros de Negócios com notas maiores de 4.30,70,,Hábitos Atômicos,James Clear,,,https://www.goodreads.com/book/show/40121378-atomic-habits
Martin Claret,3,,Os demônios,Fyodor Dostoevsky,,,https://www.goodreads.com/book/show/57469044-os-dem-nios
Martin Claret,4,,Início e Fim,Fyodor Dostoevsky,,,https://www.goodreads.com/book/show/53482604-in-cio-e-fim
Martin Claret,5,,O Jogador,Fyodor Dostoevsky,,,https://www.goodreads.com/book/show/56783938-o-jogador
Martin Claret,7,,O sósia Capa dura – 3 outubro 2022,Fyodor Dostoevsky,,,https://www.goodreads.com/book/show/190113810-o-s-sia-capa-dura-3-outubro-2022
Martin Claret,8,,Diário do Subsolo,Fyodor Dostoevsky,,,https://www.goodreads.com/book/show/56776529-di-rio-do-subsolo
Martin Claret,9,,Memórias da Casa dos Mortos,Fyodor Dostoevsky,,,https://www.goodreads.com/book/show/55432037-mem-rias-da-casa-dos-mortos
Martin Claret,10,,Gente Pobre & A Anfitriã,Fyodor Dostoevsky,,,https://www.goodreads.com/book/show/58533091-gente-pobre-a-anfitri
Martin Claret,11,,Humilhados e ofendidos,Fyodor Dostoevsky,,,https://www.goodreads.com/book/show/58367878-humilhados-e-ofendidos
Negócios E Finanças Books,1,,Empresas Feitas para Vencer,Jim Collins,,,https://www.goodreads.com/book/show/76865.Good_to_Great
Negócios E Finanças Books,2,,Guia Suno de Contabilidade para Investidores: Conceitos Contábeis Fundamentais para quem Investe na Bolsa (Kindle Edition),Tiago Reis,,,https://www.goodreads.com/book/show/40945449-guia-suno-de-contabilidade-para-investidores
Negócios E Finanças Books,3,,Como organizar sua vida financeira (Paperback),Gustavo Cerbasi,,,https://www.goodreads.com/book/show/6598390-como-organizar-sua-vida-financeira
Negócios E Finanças Books,4,,Guia Suno Fundos Imobiliários: Introdução sobre Investimentos Seguros e Rentáveis (Kindle Edition),Marcos Baroni,,,https://www.goodreads.com/book/show/41973969-guia-suno-fundos-imobili-rios
Negócios E Finanças Books,5,,Quem Pensa Enriquece - Napoleon Hill: Resumo com as ideias mais valiosas do livro (Portuguese Edition),INSTANTE Livros,,,https://www.goodreads.com/book/show/42863082-quem-pensa-enriquece---napoleon-hill
Negócios E Finanças Books,6,,"O Catador de Sonhos: O empresário visionário que começou como catador de latinhas ensina tudo o que você precisa saber sobre otimismo, superação e determinação (Portuguese Edition)",Geraldo Rufino,,,https://www.goodreads.com/book/show/35153524-o-catador-de-sonhos
Negócios E Finanças Books,8,,1001 maneiras de enriquecer (Unknown Binding),Joseph Murphy,,,https://www.goodreads.com/book/show/30049952-1001-maneiras-de-enriquecer
Negócios E Finanças Books,9,,"The $100 Startup: Reinvent the Way You Make a Living, Do What You Love, and Create a New Future (Hardcover)",Chris Guillebeau,,,https://www.goodreads.com/book/show/12605157-the-100-startup
Negócios E Finanças Books,10,,Predictable Revenue: Turn Your Business Into a Sales Machine with the $100 Million Best Practices of Salesforce.com (Paperback),Aaron Ross,,,https://www.goodreads.com/book/show/12688360-predictable-revenue
Negócios E Finanças Books,11,,Na raça: Como Guilherme Benchimol criou a Xp e iniciou a maior revolução do mercado financeiro brasileiro (Kindle Edition),Maria Luíza Filgueiras,,,https://www.goodreads.com/book/show/48946248-na-ra-a
Negócios E Finanças Books,12,,Miracle Morning Millionaires: What the Wealthy Do Before 8AM That Will Make You Rich (The Miracle Morning Book 11),Hal Elrod,,,https://www.goodreads.com/book/show/40164573-miracle-morning-millionaires
Negócios E Finanças Books,13,,The Servant: A Simple Story About the True Essence of Leadership (Hardcover),James C. Hunter,,,https://www.goodreads.com/book/show/181736.The_Servant
Negócios E Finanças Books,16,,Nada Easy (Paperback),tallis gomes,,,https://www.goodreads.com/book/show/36041615-nada-easy
Negócios E Finanças Books,18,,Geração de Valor: Compartilhando Inspiração,Flávio Augusto da Silva,,,https://www.goodreads.com/book/show/23703600-gera-o-de-valor
Negócios E Finanças Books,19,,A Ciência de Ficar Rico,Wallace D. Wattles,,,https://www.goodreads.com/book/show/342504.The_Science_of_Getting_Rich
Negócios E Finanças Books,20,,Como aumentar o seu próprio salário,Napoleon Hill,,,https://www.goodreads.com/book/show/13820506-how-to-raise-your-own-salary
Negócios E Finanças Books,21,,Cartas a um Jovem Investidor (Audiobook),Gustavo Cerbasi,,,https://www.goodreads.com/book/show/15833977-cartas-a-um-jovem-investidor
Negócios E Finanças Books,24,,Zurich Axioms (Paperback),Max Gunther,,,https://www.goodreads.com/book/show/1176121.Zurich_Axioms
Negócios E Finanças Books,25,,Do mil ao milhão: Sem cortar o cafezinho (Kindle Edition),Thiago Nigro,,,https://www.goodreads.com/book/show/42267651-do-mil-ao-milh-o
Negócios E Finanças Books,27,,Os Segredos da Mente Milionária,T. Harv Eker,,,https://www.goodreads.com/book/show/785092.Secrets_of_the_Millionaire_Mind
Negócios E Finanças Books,28,,Quem Pensa Enriquece,Napoleon Hill,,,https://www.goodreads.com/book/show/30186948-think-and-grow-rich
Negócios E Finanças Books,30,,Rich Dad Poor Dad: What the Rich Teach Their Kids About Money—That the Poor and Middle Class Do Not! (Paperback),Robert T. Kiyosaki,,,https://www.goodreads.com/book/show/69571.Rich_Dad_Poor_Dad
Negócios E Finanças Books,32,,Empreendedores Inteligentes Enriquecem Mais (Paperback),Gustavo Cerbasi,,,https://www.goodreads.com/book/show/33851752-empreendedores-inteligentes-enriquecem-mais
Negócios E Finanças Books,33,,Paixão por Vencer,Jack Welch,,,https://www.goodreads.com/book/show/866222.Winning
Prêmio Jabuti - Romance (1959 - 2012),3,,Estorvo,Chico Buarque,,,https://www.goodreads.com/book/show/1159352.Estorvo
Prêmio Jabuti - Romance (1959 - 2012),4,,Quase Memória: Quase Romance,Carlos Heitor Cony,,,https://www.goodreads.com/book/show/2720647-quase-mem-ria
Prêmio Jabuti - Romance (1959 - 2012),5,,"Gabriela, Cravo e Canela",Jorge Amado,,,https://www.goodreads.com/book/show/15828945-gabriela-cravo-e-canela
Prêmio Jabuti - Romance (1959 - 2012),6,,O Trapicheiro,Marques Rebelo,,,https://www.goodreads.com/book/show/18168113-o-trapicheiro
Prêmio Jabuti - Romance (1959 - 2012),7,,Rua Augusta,Maria de Lourdes Teixeira,,,https://www.goodreads.com/book/show/27811124-rua-augusta
Prêmio Jabuti - Romance (1959 - 2012),8,,Porto Calendário,Osório Alves de Castro,,,https://www.goodreads.com/book/show/56072418-porto-calend-rio
Prêmio Jabuti - Romance (1959 - 2012),9,,A Mudança,Marques Rebelo,,,https://www.goodreads.com/book/show/21871575-a-mudan-a
Prêmio Jabuti - Romance (1959 - 2012),10,,Grotão do Café Amarelo,Francisco Marins,,,https://www.goodreads.com/book/show/35077835-grot-o-do-caf-amarelo
Prêmio Jabuti - Romance (1959 - 2012),12,,O Senhor Embaixador,Erico Verissimo,,,https://www.goodreads.com/book/show/11241833-o-senhor-embaixador
Prêmio Jabuti - Romance (1959 - 2012),13,,As Confissões de Frei Abóbora,José Mauro de Vasconcelos,,,https://www.goodreads.com/book/show/18072090-as-confiss-es-de-frei-ab-bora
Prêmio Jabuti - Romance (1959 - 2012),14,,O tronco,Bernardo Élis,,,https://www.goodreads.com/book/show/15840151-o-tronco
Prêmio Jabuti - Romance (1959 - 2012),15,,Noites do Relâmpago,Ibiapaba Martins,,,https://www.goodreads.com/book/show/56072457-noites-do-rel-mpago
Prêmio Jabuti - Romance (1959 - 2012),16,,O Pátio das Donzelas,Maria de Lourdes Teixeira,,,https://www.goodreads.com/book/show/56072487-o-p-tio-das-donzelas
Prêmio Jabuti - Romance (1959 - 2012),17,,O sexo começa às sete,Lenita Miranda de Figueiredo,,,https://www.goodreads.com/book/show/56072532-o-sexo-come-a-s-sete
Prêmio Jabuti - Romance (1959 - 2012),18,,A Girafa de Vidro,Luís Martins,,,https://www.goodreads.com/book/show/56072550-a-girafa-de-vidro
Prêmio Jabuti - Romance (1959 - 2012),19,,Clube de Campo,Rubens Teixeira Scavone,,,https://www.goodreads.com/book/show/56072581-clube-de-campo
Prêmio Jabuti - Romance (1959 - 2012),20,,As Velhas,Hugo Mezena,,,https://www.goodreads.com/book/show/44009557-as-velhas
Prêmio Jabuti - Romance (1959 - 2012),22,,O fruto do vosso ventre,Herberto Sales,,,https://www.goodreads.com/book/show/31676883-o-fruto-do-vosso-ventre
Prêmio Jabuti - Romance (1959 - 2012),23,,Partidas Dobradas,Mário Donato,,,https://www.goodreads.com/book/show/56072634-partidas-dobradas
Prêmio Jabuti - Romance (1959 - 2012),24,,O Grande Mentecapto,Fernando Sabino,,,https://www.goodreads.com/book/show/2913776-o-grande-mentecapto
Prêmio Jabuti - Romance (1959 - 2012),25,,Endiabrados,Dyonelio Machado,,,https://www.goodreads.com/book/show/56072651-endiabrados
Prêmio Jabuti - Romance (1959 - 2012),26,,Em liberdade,Silviano Santiago,,,https://www.goodreads.com/book/show/13553165-em-liberdade
Prêmio Jabuti - Romance (1959 - 2012),27,,Aquele Mundo de Vasabarros,José J. Veiga,,,https://www.goodreads.com/book/show/22891432-aquele-mundo-de-vasabarros
Prêmio Jabuti - Romance (1959 - 2012),28,,A Grande Arte,Rubem Fonseca,,,https://www.goodreads.com/book/show/15718224-a-grande-arte
Prêmio Jabuti - Romance (1959 - 2012),29,,Viva o Povo Brasileiro,João Ubaldo Ribeiro,,,https://www.goodreads.com/book/show/309308.Viva_o_Povo_Brasileiro
Prêmio Jabuti - Romance (1959 - 2012),30,,A Idade da Paixão,Rubem Mauro Machado,,,https://www.goodreads.com/book/show/25522557-a-idade-da-paix-o
Prêmio Jabuti - Romance (1959 - 2012),31,,Luísa,Maria Adelaide Amaral,,,https://www.goodreads.com/book/show/14287737-lu-sa
Prêmio Jabuti - Romance (1959 - 2012),32,,Dinheiro na estrada: Uma saga de imigrantes,Emil Farhat,,,https://www.goodreads.com/book/show/4011264-dinheiro-na-estrada
Prêmio Jabuti - Romance (1959 - 2012),33,,A Saga do Cavalo Indomado,Maria Alice Barroso,,,https://www.goodreads.com/book/show/56072707-a-saga-do-cavalo-indomado
Prêmio Jabuti - Romance (1959 - 2012),34,,Sonata da Última cidade O Romance de São Paulo,Renato Modernell,,,https://www.goodreads.com/book/show/22533357-sonata-da-ltima-cidade-o-romance-de-s-o-paulo
Prêmio Jabuti - Romance (1959 - 2012),35,,Relato de um Certo Oriente,Milton Hatoum,,,https://www.goodreads.com/book/show/1943133.Relato_de_um_Certo_Oriente
Prêmio Jabuti - Romance (1959 - 2012),36,,Jóias de família,Zulmira Ribeiro Tavares,,,https://www.goodreads.com/book/show/1403568.J_ias_de_fam_lia
Prêmio Jabuti - Romance (1959 - 2012),39,,O Risonho Cavalo Do Príncipe,José J. Veiga,,,https://www.goodreads.com/book/show/2778280-o-risonho-cavalo-do-pr-ncipe
Prêmio Jabuti - Romance (1959 - 2012),40,,Sonhos Tropicais,Moacyr Scliar,,,https://www.goodreads.com/book/show/2938987-sonhos-tropicais
Prêmio Jabuti - Romance (1959 - 2012),41,,Uma história de família,Silviano Santiago,,,https://www.goodreads.com/book/show/29891470-uma-hist-ria-de-fam-lia
Prêmio Jabuti - Romance (1959 - 2012),42,,Aqueles cães malditos de Arquelau,Isaias Pessotti,,,https://www.goodreads.com/book/show/1866561.Aqueles_c_es_malditos_de_Arquelau
Prêmio Jabuti - Romance (1959 - 2012),43,,Harmada,João Gilberto Noll,,,https://www.goodreads.com/book/show/3645182-harmada
Prêmio Jabuti - Romance (1959 - 2012),44,,O braço direito,Otto Lara Resende,,,https://www.goodreads.com/book/show/909088.O_bra_o_direito
Prêmio Jabuti - Romance (1959 - 2012),46,,Ana em Veneza,João Silvério Trevisan,,,https://www.goodreads.com/book/show/3030609-ana-em-veneza
Prêmio Jabuti - Romance (1959 - 2012),47,,"Galantes Memórias e Admiráveis Aventuras do Virtuoso Conselheiro Gomes, o Chalaça",José Roberto Torero,,,https://www.goodreads.com/book/show/653807.Galantes_Mem_rias_e_Admir_veis_Aventuras_do_Virtuoso_Conselheiro_Gomes_o_Chala_a
Prêmio Jabuti - Romance (1959 - 2012),48,,Amor?: Novela,Ivan Ângelo,,,https://www.goodreads.com/book/show/1498451.Amor_
Prêmio Jabuti - Romance (1959 - 2012),49,,O Mistério do Leão Rampante,Rodrigo Lacerda,,,https://www.goodreads.com/book/show/23579649-o-mist-rio-do-le-o-rampante
Prêmio Jabuti - Romance (1959 - 2012),50,,A Céu Aberto,João Gilberto Noll,,,https://www.goodreads.com/book/show/4473684-a-c-u-aberto
Prêmio Jabuti - Romance (1959 - 2012),51,,À Mão Esquerda,Fausto Wolff,,,https://www.goodreads.com/book/show/2863825-m-o-esquerda
Prêmio Jabuti - Romance (1959 - 2012),52,,O Equilibrista do Arame Farpado,Flávio Moreira da Costa,,,https://www.goodreads.com/book/show/4960995-o-equilibrista-do-arame-farpado
Prêmio Jabuti - Romance (1959 - 2012),54,,A casa do poeta trágico,Carlos Heitor Cony,,,https://www.goodreads.com/book/show/1945473.A_casa_do_poeta_tr_gico
Prêmio Jabuti - Romance (1959 - 2012),55,,Lealdade,Márcio Souza,,,https://www.goodreads.com/book/show/26153029-lealdade
Prêmio Jabuti - Romance (1959 - 2012),56,,Um crime delicado,Sérgio Sant'Anna,,,https://www.goodreads.com/book/show/1908772.Um_crime_delicado
Prêmio Jabuti - Romance (1959 - 2012),57,,Cabra-cega: Romance,Carlos Nascimento Silva,,,https://www.goodreads.com/book/show/4487867-cabra-cega
Prêmio Jabuti - Romance (1959 - 2012),58,,Os seios de Pandora: Uma aventura de Dora Diamante,Sônia Coutinho,,,https://www.goodreads.com/book/show/1828038.Os_seios_de_Pandora
Prêmio Jabuti - Romance (1959 - 2012),59,,Resumo de Ana,Modesto Carone,,,https://www.goodreads.com/book/show/2761136-resumo-de-ana
Prêmio Jabuti - Romance (1959 - 2012),60,,A Mulher que Escreveu a Bíblia,Moacyr Scliar,,,https://www.goodreads.com/book/show/1728313.A_Mulher_que_Escreveu_a_B_blia
Prêmio Jabuti - Romance (1959 - 2012),61,,Anita: Romance,Flávio Aguiar,,,https://www.goodreads.com/book/show/3594002-anita
Prêmio Jabuti - Romance (1959 - 2012),62,,Romance sem palavras,Carlos Heitor Cony,,,https://www.goodreads.com/book/show/2707668-romance-sem-palavras
Prêmio Jabuti - Romance (1959 - 2012),65,,O caso da Chácara Chão,Domingos Pellegrini,,,https://www.goodreads.com/book/show/2863840-o-caso-da-ch-cara-ch-o
Prêmio Jabuti - Romance (1959 - 2012),66,,Barco a Seco,Rubens Figueiredo,,,https://www.goodreads.com/book/show/4636741-barco-a-seco
Prêmio Jabuti - Romance (1959 - 2012),67,,A utopia burocrática de Máximo Modesto,Dionisio Jacob,,,https://www.goodreads.com/book/show/42633679-a-utopia-burocr-tica-de-m-ximo-modesto
Prêmio Jabuti - Romance (1959 - 2012),68,,Adágio para o silêncio,Luis Giffoni,,,https://www.goodreads.com/book/show/4791766-ad-gio-para-o-sil-ncio
Prêmio Jabuti - Romance (1959 - 2012),69,,Dias e Dias,Adília Lopes,,,https://www.goodreads.com/book/show/55608500-dias-e-dias
Prêmio Jabuti - Romance (1959 - 2012),70,,No coração das perobas: Romance,Domingos Pellegrini,,,https://www.goodreads.com/book/show/2863843-no-cora-o-das-perobas
Prêmio Jabuti - Romance (1959 - 2012),71,,Nove Noites,Bernardo Carvalho,,,https://www.goodreads.com/book/show/9347578-nove-noites
Prêmio Jabuti - Romance (1959 - 2012),72,,Mongólia,Bernardo Carvalho,,,https://www.goodreads.com/book/show/1683513.Mong_lia
Prêmio Jabuti - Romance (1959 - 2012),73,,A margem imóvel do rio,Luiz Antonio de Assis Brasil,,,https://www.goodreads.com/book/show/13641552-a-margem-im-vel-do-rio
Prêmio Jabuti - Romance (1959 - 2012),75,,Vozes do Deserto,Nélida Piñon,,,https://www.goodreads.com/book/show/36364374-vozes-do-deserto
Prêmio Jabuti - Romance (1959 - 2012),76,,Lorde,João Gilberto Noll,,,https://www.goodreads.com/book/show/4694261-lorde
Prêmio Jabuti - Romance (1959 - 2012),77,,O Fotógrafo,Cristovão Tezza,,,https://www.goodreads.com/book/show/5504213-o-fot-grafo
Prêmio Jabuti - Romance (1959 - 2012),78,,Cinzas do Norte,Milton Hatoum,,,https://www.goodreads.com/book/show/3156878-cinzas-do-norte
Prêmio Jabuti - Romance (1959 - 2012),79,,Menino Oculto,Godofredo de Oliveira Neto,,,https://www.goodreads.com/book/show/75430203-menino-oculto
Prêmio Jabuti - Romance (1959 - 2012),80,,Meninos No Poder: Romance,Domingos Pellegrini,,,https://www.goodreads.com/book/show/2863844-meninos-no-poder
Prêmio Jabuti - Romance (1959 - 2012),81,,Olho de Rei,Edgard Telles Ribeiro,,,https://www.goodreads.com/book/show/42391758-olho-de-rei
Prêmio Jabuti - Romance (1959 - 2012),82,,Desengano,Carlos Nascimento Silva,,,https://www.goodreads.com/book/show/22283046-desengano
Prêmio Jabuti - Romance (1959 - 2012),83,,Vista Parcial da Noite,Luiz Ruffato,,,https://www.goodreads.com/book/show/7798227-vista-parcial-da-noite
Prêmio Jabuti - Romance (1959 - 2012),84,,Pelo Fundo da Agulha,Antônio Torres,,,https://www.goodreads.com/book/show/25526416-pelo-fundo-da-agulha
Prêmio Jabuti - Romance (1959 - 2012),85,,O Filho Eterno,Cristovão Tezza,,,https://www.goodreads.com/book/show/5504210-o-filho-eterno
Prêmio Jabuti - Romance (1959 - 2012),86,,O Sol se Põe em São Paulo,Bernardo Carvalho,,,https://www.goodreads.com/book/show/4696931-o-sol-se-p-e-em-s-o-paulo
Prêmio Jabuti - Romance (1959 - 2012),87,,Antonio,Beatriz Bracher,,,https://www.goodreads.com/book/show/3110257-antonio
Prêmio Jabuti - Romance (1959 - 2012),88,,Manual Da Paixão Solitária,Moacyr Scliar,,,https://www.goodreads.com/book/show/6907743-manual-da-paix-o-solit-ria
Prêmio Jabuti - Romance (1959 - 2012),89,,Órfãos do Eldorado,Milton Hatoum,,,https://www.goodreads.com/book/show/5631242-rf-os-do-eldorado
Prêmio Jabuti - Romance (1959 - 2012),91,,Se eu fechar os olhos agora,Edney Silvestre,,,https://www.goodreads.com/book/show/8442697-se-eu-fechar-os-olhos-agora
Prêmio Jabuti - Romance (1959 - 2012),92,,Leite Derramado,Chico Buarque,,,https://www.goodreads.com/book/show/6365525-leite-derramado
Prêmio Jabuti - Romance (1959 - 2012),93,,Os Espiões,Luis Fernando Verissimo,,,https://www.goodreads.com/book/show/7274782-os-espi-es
Prêmio Jabuti - Romance (1959 - 2012),94,,Ribamar,José Castello,,,https://www.goodreads.com/book/show/14743535-ribamar
